Division,Player,Full name,Wyscout id,Team,Team within selected timeframe,Team logo,Competition,Position,Primary position,"Primary position, %",Secondary position,"Secondary position, %",Third position,"Third position, %",Age,Birthday,Market value,Contract expires,Matches played,Minutes played,Goals,xG,Assists,xA,Birth country,Passport country,Foot,Height,Weight,On loan,Yellow cards,Red cards,Non-penalty goals,Head goals,Shots,"Average pass length, m","Average long pass length, m",Conceded goals,Shots against,Clean sheets,xG against,Prevented goals,Penalties taken,Duels,PAdj Sliding tackles,PAdj Interceptions,Duels per 90,Successful defensive actions per 90,Defensive duels per 90,Aerial duels per 90,Sliding tackles per 90,Shots blocked per 90,Interceptions per 90,Fouls per 90,Yellow cards per 90,Red cards per 90,Successful attacking actions per 90,Goals per 90,Non-penalty goals per 90,xG per 90,Head goals per 90,Shots per 90,Assists per 90,Crosses per 90,Crosses from left flank per 90,Crosses from right flank per 90,Crosses to goalie box per 90,Dribbles per 90,Offensive duels per 90,Touches in box per 90,Progressive runs per 90,Accelerations per 90,Received passes per 90,Received long passes per 90,Fouls suffered per 90,Passes per 90,Forward passes per 90,Back passes per 90,Short / medium passes per 90,Long passes per 90,xA per 90,Shot assists per 90,Second assists per 90,Third assists per 90,Smart passes per 90,Key passes per 90,Passes to final third per 90,Passes to penalty area per 90,Through passes per 90,Deep completions per 90,Deep completed crosses per 90,Progressive passes per 90,Vertical passes per 90,Conceded goals per 90,Shots against per 90,xG against per 90,Prevented goals per 90,Back passes received as GK per 90,Exits per 90,Aerial duels per 90.1,Free kicks per 90,Direct free kicks per 90,Corners per 90,Duels won per 90,Defensive duels won per 90,Aerial duels won per 90,Shots on target per 90,Accurate crosses per 90,Accurate crosses from left flank per 90,Accurate crosses from right flank per 90,Successful dribbles per 90,Offensive duels won per 90,Accurate passes per 90,Accurate forward passes per 90,Accurate back passes per 90,Accurate long passes per 90,Accurate short / medium passes per 90,Accurate smart passes per 90,Accurate passes to final third per 90,Accurate passes to penalty area per 90,Accurate through passes per 90,Accurate progressive passes per 90,Accurate vertical passes per 90,Saves per 90,Accurate direct free kicks per 90,Penalties scored per 90,Penalties taken per 90,"Duels won, %","Defensive duels won, %","Aerial duels won, %","Shots on target, %","Goal conversion, %","Accurate crosses, %","Accurate crosses from left flank, %","Accurate crosses from right flank, %","Successful dribbles, %","Offensive duels won, %","Accurate passes, %","Accurate forward passes, %","Accurate back passes, %","Accurate short / medium passes, %","Accurate long passes, %","Accurate smart passes, %","Accurate passes to final third, %","Accurate passes to penalty area, %","Accurate through passes, %","Accurate progressive passes, %","Accurate vertical passes, %","Save rate, %","Direct free kicks on target, %","Penalty conversion, %"
NCAA D2,P. Muehlhans,Philipp  Muehlhans,-626048,McKendree Bearcats,McKendree Bearcats,https://cdn5.wyscout.com/photos/team/public/g-13669_120x120.png,NCAA D2 Great Lakes Valley Conference,"RCB, CB",RCB,81,CB,18,0,0,0.0,,0,,20,2064,0.0,2.0,1.0,0.0,Austria,['Austria'],unknown,192,0,False,2.0,0.0,0.0,0.0,18.0,25.28,44.14,0.0,0.0,0,0.0,0.0,0.0,219.0,0.0,6.015000000000001,9.549418604651162,4.665697674418604,1.9186046511627908,4.9273255813953485,0.0,1.0901162790697674,3.880813953488372,1.002906976744186,0.0872093023255814,0.0,0.30523255813953487,0.0,0.0,0.0872093023255814,0.0,0.7848837209302325,0.0436046511627907,0.0436046511627907,0.0,0.0436046511627907,0.0,0.1308139534883721,1.2645348837209303,1.2209302325581395,0.0872093023255814,0.0,27.47093023255814,0.39244186046511625,0.5232558139534884,35.625,14.912790697674419,1.7005813953488371,28.77906976744186,6.8023255813953485,0.0,0.0872093023255814,0.0436046511627907,0.0,0.0,0.0872093023255814,3.75,0.436046511627907,0.1308139534883721,0.2616279069767442,0.0436046511627907,5.0145348837209305,15.784883720930232,0.0,0.0,0.0,0.0,1.438953488372093,0.0,4.9273255813953485,0.0,0.0,0.0,4.665697674418604,0.7848837209302325,2.703488372093023,0.2180232558139535,0.0436046511627907,0.0,0.0436046511627907,0.0436046511627907,0.5232558139534884,30.65406976744186,10.770348837209303,1.7005813953488371,3.052325581395349,27.558139534883722,0.0,0.0,0.0872093023255814,0.0436046511627907,2.7906976744186047,15.218023255813954,0.0,0.0,0.0,0.0,48.858447488584474,40.90909090909091,54.86725663716815,27.77777777777778,0.0,100.0,0.0,100.0,33.33333333333333,41.379310344827594,86.04651162790698,72.22222222222221,100.0,95.75757575757576,44.871794871794876,0.0,0.0,20.0,33.33333333333333,55.65217391304348,96.40883977900553,0.0,0.0,0.0
NCAA D2,H. Poll,Henri Poll,-613775,McKendree Bearcats,McKendree Bearcats,https://cdn5.wyscout.com/photos/team/public/g-13669_120x120.png,NCAA D2 Great Lakes Valley Conference,"RB, DMF, LDMF",RB,39,DMF,20,LDMF,13,23.0,2002-05-14,0,,20,2026,3.0,3.0,1.0,0.0,Germany,['Germany'],unknown,185,0,False,3.0,0.0,1.0,0.0,30.0,20.905,37.614999999999995,0.0,0.0,0,0.0,0.0,2.0,385.0,0.12,7.7250000000000005,17.102665350444223,8.529121421520236,4.531095755182625,6.707798617966436,0.13326752221125368,0.4442250740375123,5.197433366238894,0.4886475814412635,0.13326752221125368,0.0,0.7107601184600197,0.13326752221125368,0.044422507403751234,0.13326752221125368,0.0,1.3326752221125369,0.044422507403751234,0.4442250740375123,0.13326752221125368,0.26653504442250736,0.044422507403751234,0.7107601184600197,3.5982230997038496,1.8213228035538005,1.3326752221125369,0.13326752221125368,27.586377097729514,0.7996051332675221,0.7551826258637709,43.93385982230997,14.881539980256662,6.752221125370187,37.44817374136229,6.1303060217176695,0.0,0.26653504442250736,0.0,0.0,0.0,0.08884501480750247,6.263573543928923,1.2438302073050345,0.044422507403751234,0.5330700888450147,0.13326752221125368,7.462981243830207,16.2142152023692,0.0,0.0,0.0,0.0,1.0217176702862782,0.0,6.707798617966436,0.044422507403751234,0.044422507403751234,0.0,9.639684106614016,3.1984205330700886,3.5982230997038496,0.3109575518262586,0.08884501480750247,0.0,0.08884501480750247,0.3109575518262586,1.4659427443237907,34.87166831194472,8.973346495557749,6.530108588351431,2.709772951628825,32.07305034550839,0.0,0.0,0.4442250740375123,0.0,4.486673247778874,14.304047384007896,0.0,0.0,0.08884501480750247,0.08884501480750247,56.36363636363636,70.58823529411765,53.64238410596026,23.333333333333332,3.333333333333334,20.0,0.0,33.333333333333336,43.74999999999999,40.74074074074075,79.37310414560162,60.298507462686565,96.71052631578948,85.64650059311981,44.20289855072464,0.0,0.0,35.714285714285715,0.0,60.11904761904761,88.21917808219177,0.0,0.0,1.0
NCAA D2,A. Romero,Alonso Romero,-746456,McKendree Bearcats,McKendree Bearcats,https://cdn5.wyscout.com/photos/team/public/g-13669_120x120.png,NCAA D2 Great Lakes Valley Conference,"LB, LB5",LB,80,LB5,18,0,0,0.0,,0,,20,1998,2.0,1.0,2.0,2.0,Spain,['Spain'],unknown,0,0,False,2.0,0.0,2.0,0.0,26.0,22.37,40.480000000000004,0.0,0.0,0,0.0,0.0,0.0,365.0,0.04,5.505000000000001,16.44144144144144,7.252252252252252,5.18018018018018,2.2072072072072073,0.04504504504504505,0.13513513513513514,3.5135135135135136,0.6306306306306306,0.0900900900900901,0.0,2.2972972972972974,0.0900900900900901,0.0900900900900901,0.04504504504504505,0.0,1.1711711711711712,0.0900900900900901,2.2522522522522523,2.027027027027027,0.22522522522522523,0.13513513513513514,1.4864864864864866,7.612612612612613,0.2702702702702703,1.936936936936937,0.13513513513513514,25.045045045045047,0.5855855855855856,1.6666666666666667,37.792792792792795,13.423423423423424,8.468468468468469,29.36936936936937,6.261261261261262,0.0900900900900901,1.0810810810810811,0.04504504504504505,0.0,0.0900900900900901,0.2702702702702703,5.225225225225225,3.0630630630630633,0.40540540540540543,0.6756756756756757,0.9009009009009009,8.018018018018019,10.54054054054054,0.0,0.0,0.0,0.0,0.4954954954954955,0.0,2.2072072072072073,1.3063063063063063,0.45045045045045046,1.6666666666666667,8.333333333333334,3.6936936936936937,1.1261261261261262,0.3153153153153153,1.1261261261261262,0.9459459459459459,0.1801801801801802,0.8108108108108109,3.1081081081081083,29.63963963963964,8.108108108108109,8.198198198198199,2.7927927927927927,25.765765765765767,0.04504504504504505,2.2072072072072073,1.7567567567567568,0.1801801801801802,5.315315315315315,8.783783783783784,0.0,0.2702702702702703,0.0,0.0,50.68493150684932,71.30434782608695,51.02040816326531,26.923076923076923,7.6923076923076925,50.0,46.666666666666664,80.0,54.54545454545454,40.828402366863905,78.42669845053635,60.40268456375839,96.80851063829788,87.73006134969326,44.60431654676258,50.0,42.241379310344826,57.35294117647059,44.44444444444445,66.29213483146067,83.33333333333334,0.0,60.0,0.0
NCAA D2,T. Lewis,Toby Lewis,-746509,McKendree Bearcats,McKendree Bearcats,https://cdn5.wyscout.com/photos/team/public/g-13669_120x120.png,NCAA D2 Great Lakes Valley Conference,GK,GK,100,0,0,0,0,0.0,,0,,18,1885,0.0,0.0,0.0,0.0,New Zealand,['New Zealand'],unknown,0,0,False,0.0,0.0,0.0,0.0,0.0,28.415,48.1,13.0,55.0,8,13.0,0.0,0.0,16.0,0.0,2.2350000000000003,0.7639257294429709,1.4323607427055705,0.0,0.6684350132625995,0.0,0.0,1.4323607427055705,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04774535809018568,0.0,0.0,0.0,11.93633952254642,0.2387267904509284,0.04774535809018568,20.960212201591514,10.408488063660478,0.04774535809018568,13.846153846153847,7.066312997347481,0.0,0.04774535809018568,0.0,0.0,0.0,0.0,2.387267904509284,0.09549071618037136,0.09549071618037136,0.04774535809018568,0.0,4.631299734748011,8.880636604774537,0.6206896551724138,2.6259946949602124,0.6206896551724138,0.0,0.0,1.623342175066313,0.6684350132625995,0.0,0.0,0.0,0.6684350132625995,0.0,0.6206896551724138,0.0,0.0,0.0,0.0,0.0,0.0,17.618037135278517,7.496021220159152,0.0,4.058355437665782,13.559681697612733,0.0,0.0,0.04774535809018568,0.0,3.246684350132626,8.498673740053052,2.0053050397877987,0.0,0.0,0.0,87.49999999999999,0.0,92.85714285714286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,84.05466970387245,72.01834862385321,0.0,97.93103448275863,57.43243243243242,0.0,0.0,50.0,0.0,70.10309278350515,95.6989247311828,76.36363636363637,0.0,0.0
NCAA D2,B. Lanier,Brian Lanier,-270833,Seattle Pacific Falcon,Seattle Pacific Falcon,https://cdn5.wyscout.com/photos/team/public/g-13614_120x120.png,NCAA D2 Great Northwest Athletic Conference,GK,GK,100,0,0,0,0,0.0,,0,,18,1878,0.0,0.0,0.0,0.0,United States,['United States'],unknown,195,0,False,1.0,0.0,0.0,0.0,0.0,22.415,38.025,20.0,80.0,3,22.0,2.0,0.0,17.0,0.0,1.535,0.8146964856230032,0.9105431309904153,0.0,0.6230031948881789,0.0,0.0,0.9105431309904153,0.0,0.04792332268370607,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14376996805111822,0.0,0.0,0.0,12.028753993610223,0.14376996805111822,0.14376996805111822,20.798722044728436,5.319488817891374,0.0,17.875399361022364,2.8753993610223643,0.0,0.0,0.0,0.0,0.0,0.0,0.28753993610223644,0.0,0.0,0.0,0.0,1.7731629392971247,13.610223642172524,0.9584664536741214,3.8338658146964857,1.0543130990415335,0.09584664536741214,0.0,1.9169329073482428,0.6230031948881789,0.0,0.0,0.0,0.7667731629392971,0.0,0.6230031948881789,0.0,0.0,0.0,0.0,0.0,0.14376996805111822,19.648562300319487,4.456869009584665,0.0,2.012779552715655,17.635782747603834,0.0,0.0,0.0,0.0,1.1022364217252396,13.370607028753993,2.8753993610223643,0.0,0.0,0.0,94.11764705882352,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,94.4700460829493,83.78378378378379,0.0,98.65951742627345,70.0,0.0,0.0,0.0,0.0,62.16216216216216,98.2394366197183,75.0,0.0,0.0
NCAA D2,João Silva,João Pedro Oliveira Silva,-107729,Charleston Golden Eagles,Charleston Golden Eagles,https://cdn5.wyscout.com/photos/team/public/g-3031_120x120.png,NCAA D2 Championship,RB,RB,92,0,0,0,0,24.0,2001-03-01,0,,20,1861,2.0,2.0,1.0,1.0,Portugal,['Portugal'],right,180,71,False,3.0,0.0,2.0,0.0,20.0,20.425,39.32,0.0,0.0,0,0.0,0.0,0.0,367.0,0.995,7.52,17.748522299838797,8.269747447608813,5.948414830736164,4.110693175711983,0.5803331542181623,0.19344438473938744,3.8688876947877486,1.4991939817302526,0.14508328855454058,0.0,2.369693713057496,0.09672219236969372,0.09672219236969372,0.09672219236969372,0.0,0.9672219236969372,0.04836109618484686,2.418054809242343,0.0,2.418054809242343,0.338527673293928,1.6442772702847932,5.658248253627082,1.4991939817302526,1.5959161740999463,0.09672219236969372,40.67168189145621,1.8377216550241806,1.063944116066631,54.88984416980119,23.261687264911338,9.188608275120902,46.523374529822675,5.996775926921011,0.04836109618484686,1.0155830198817841,0.04836109618484686,0.04836109618484686,0.14508328855454058,0.3868887694787749,11.945190757657175,3.1434712520150456,1.0155830198817841,0.5319720580333155,1.1123052122514778,12.090274046211714,16.104245029554004,0.0,0.0,0.0,0.0,1.354110693175712,0.0,4.110693175711983,0.0,0.0,0.0,9.236969371305749,3.820526598602902,2.418054809242343,0.19344438473938744,1.1606663084363247,0.0,1.1606663084363247,0.9672219236969372,2.0311660397635682,45.70123589468028,17.11982804943579,8.898441698011823,2.9983879634605053,41.5905427189683,0.04836109618484686,2.5631380977968834,1.5475550779150995,0.4352498656636217,9.720580333154219,14.556689951638905,0.0,0.0,0.0,0.0,52.04359673024522,64.22764227642276,58.82352941176471,20.0,10.0,48.0,0.0,48.0,58.82352941176471,35.897435897435905,83.25991189427312,73.5966735966736,96.8421052631579,89.39708939708942,50.0,33.33333333333333,21.457489878542507,49.23076923076923,42.857142857142854,80.4,90.3903903903904,0.0,0.0,0.0
NCAA D2,S. O'Brien,Shawn  O'Brien,-622220,Point Loma Sea Lions,Point Loma Sea Lions,https://cdn5.wyscout.com/photos/team/public/g-18457_120x120.png,NCAA D2 Pacific West Conference,"RB, LB",RB,80,LB,19,0,0,0.0,,0,,19,1837,0.0,1.0,2.0,1.0,United States,['United States'],unknown,180,68,False,1.0,0.0,0.0,0.0,30.0,20.905,44.735,0.0,0.0,0,0.0,0.0,0.0,319.0,0.275,9.33,15.62874251497006,9.84757757212847,6.320087098530212,2.0577027762656503,0.14697876973326074,0.14697876973326074,5.634186173108329,1.0288513881328252,0.04899292324442025,0.0,1.8617310832879694,0.0,0.0,0.04899292324442025,0.0,1.4697876973326074,0.0979858464888405,1.3228089275993467,0.14697876973326074,1.175830157866086,0.24496461622210125,2.2046815459989113,5.683179096352749,0.8328796951551443,2.596624931954273,0.7348938486663037,42.52585737615678,1.9107240065323898,1.175830157866086,55.6559608056614,21.60587915078933,8.08383233532934,48.111050626020685,6.369080021774632,0.04899292324442025,0.4409363091997823,0.0979858464888405,0.04899292324442025,0.195971692977681,0.24496461622210125,10.337506804572673,2.4496461622210126,0.6859009254218835,0.6859009254218835,0.34295046271094176,12.346216657593903,18.421339139902013,0.0,0.0,0.0,0.0,0.8818726183995645,0.0,2.0577027762656503,0.4899292324442025,0.04899292324442025,1.4207947740881872,8.475775721284704,4.066412629286881,1.3228089275993467,0.34295046271094176,0.4899292324442025,0.0979858464888405,0.391943385955362,1.0288513881328252,2.3026673924877517,45.46543277082199,14.746869896570495,7.93685356559608,3.0865541643984757,42.035928143712574,0.0,0.0,1.1268372346216657,0.14697876973326074,9.112683723462167,16.314643440391944,0.0,0.0,0.0,0.0,54.2319749216301,64.34108527131784,64.28571428571429,23.333333333333336,0.0,37.03703703703704,66.66666666666667,33.333333333333336,46.666666666666664,40.51724137931034,81.69014084507043,68.25396825396824,98.18181818181819,87.37270875763747,48.46153846153846,0.0,0.0,46.0,21.428571428571427,73.80952380952381,88.56382978723406,0.0,0.0,0.0
NCAA D2,F. Tradatti,Franco Tradatti,-352911,Charleston Golden Eagles,Charleston Golden Eagles,https://cdn5.wyscout.com/photos/team/public/g-3031_120x120.png,NCAA D2 Championship,"LB, LCB",LB,51,LCB,38,0,0,0.0,,0,,20,1835,2.0,0.0,0.0,2.0,Argentina,['Argentina'],unknown,177,0,False,4.0,0.0,2.0,0.0,12.0,21.965,38.945,0.0,0.0,0,0.0,0.0,0.0,269.0,0.19,5.324999999999999,13.193460490463215,6.179836512261581,4.217983651226158,2.9427792915531334,0.14713896457765668,0.14713896457765668,3.0899182561307903,0.6866485013623979,0.19618528610354222,0.0,1.2752043596730245,0.09809264305177111,0.09809264305177111,0.0,0.0,0.5885558583106267,0.0,1.4713896457765667,1.0299727520435966,0.39237057220708443,0.09809264305177111,0.88283378746594,4.610354223433243,0.14713896457765668,3.8256130790190737,0.0,40.7574931880109,0.49046321525885556,0.9318801089918256,58.7574931880109,27.26975476839237,6.326975476839237,49.19346049046322,8.190735694822887,0.09809264305177111,0.7356948228882834,0.09809264305177111,0.0,0.049046321525885554,0.24523160762942778,13.5858310626703,2.64850136239782,0.7847411444141689,0.44141689373297,0.49046321525885556,14.223433242506811,19.96185286103542,0.0,0.0,0.0,0.0,1.4713896457765667,0.0,2.9427792915531334,1.2261580381471389,0.09809264305177111,0.88283378746594,7.798365122615803,2.9427792915531334,1.9618528610354222,0.14713896457765668,0.49046321525885556,0.24523160762942778,0.24523160762942778,0.5885558583106267,2.403269754768392,48.94822888283379,20.599455040871934,6.130790190735695,4.168937329700272,44.288828337874655,0.049046321525885554,10.790190735694823,0.88283378746594,0.24523160762942778,11.47683923705722,17.950953678474114,0.0,0.0,0.0,0.0,59.10780669144982,69.76744186046511,66.66666666666666,25.0,16.666666666666664,33.33333333333333,23.80952380952381,62.5,66.66666666666667,52.127659574468076,83.30550918196995,75.53956834532374,96.89922480620156,90.02991026919241,50.898203592814376,100.0,79.42238267148015,33.33333333333333,31.25,80.6896551724138,89.92628992628993,0.0,0.0,0.0
NCAA D2,J. Allan,Jack  Allan,-461940,Charleston Golden Eagles,Charleston Golden Eagles,https://cdn5.wyscout.com/photos/team/public/g-3031_120x120.png,NCAA D2 Championship,RCB,RCB,92,0,0,0,0,0.0,,0,,20,1813,2.0,3.0,0.0,0.0,Australia,['Australia'],unknown,180,0,False,4.0,0.0,2.0,2.0,18.0,20.475,35.29,0.0,0.0,0,0.0,0.0,0.0,328.0,0.9349999999999999,6.045,16.282404853833423,7.892995035852178,5.659128516271373,6.304467733039162,0.34749034749034746,0.34749034749034746,3.5245449531163815,1.0424710424710424,0.1985659128516271,0.0,0.44677330391616105,0.09928295642581356,0.09928295642581356,0.14892443463872035,0.09928295642581356,0.8935466078323221,0.0,0.09928295642581356,0.0,0.09928295642581356,0.09928295642581356,0.1985659128516271,2.482073910645339,1.2906784335355763,1.3403199117484832,0.09928295642581356,37.08218422504137,0.2978488692774407,0.7446221731936017,54.30777716492002,18.565912851627136,3.4749034749034746,50.28681742967457,3.9216767788196356,0.0,0.04964147821290678,0.0,0.0,0.0,0.04964147821290678,5.410921125206839,0.2978488692774407,0.1985659128516271,0.1985659128516271,0.04964147821290678,7.992277992277992,27.699944842801983,0.0,0.0,0.0,0.0,2.3827909542195256,0.0,6.304467733039162,0.0,0.0,0.0,10.523993381136238,4.020959735245449,4.368450082735797,0.34749034749034746,0.0,0.0,0.0,0.09928295642581356,0.9928295642581356,47.5565361279647,13.949255377826805,3.3259790402647544,1.8367346938775508,45.719801434087145,0.0,0.0,0.04964147821290678,0.0,5.0634307777164915,26.309983452840594,0.0,0.0,0.0,0.0,64.63414634146342,71.05263157894736,69.29133858267717,38.88888888888889,11.11111111111111,0.0,0.0,0.0,50.0,40.0,87.56855575868373,75.1336898395722,95.71428571428572,90.91806515301086,46.835443037974684,0.0,0.0,16.666666666666664,0.0,63.35403726708074,94.9820788530466,0.0,0.0,0.0
NCAA D2,K. Parisis,Konstantinos Parisis,-360467,Charleston Golden Eagles,Charleston Golden Eagles,https://cdn5.wyscout.com/photos/team/public/g-3031_120x120.png,NCAA D2 Championship,GK,GK,100,0,0,0,0,0.0,,0,,17,1810,0.0,0.0,0.0,0.0,Greece,['Greece'],unknown,192,86,False,0.0,0.0,0.0,0.0,0.0,29.665,45.085,4.0,39.0,13,7.0,3.0,0.0,12.0,0.06,2.3049999999999997,0.5966850828729282,1.3425414364640884,0.14917127071823205,0.2983425414364641,0.049723756906077346,0.0,1.292817679558011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.049723756906077346,0.0,0.0,0.0,13.176795580110497,0.2983425414364641,0.049723756906077346,21.18232044198895,9.895027624309392,0.0,14.320441988950277,6.861878453038674,0.0,0.0,0.0,0.0,0.0,0.0,1.591160220994475,0.049723756906077346,0.049723756906077346,0.0,0.0,4.375690607734807,10.143646408839778,0.19889502762430938,1.9392265193370166,0.34806629834254144,0.14917127071823205,0.0,0.7458563535911602,0.2983425414364641,0.0,0.0,0.0,0.34806629834254144,0.0,0.2983425414364641,0.0,0.0,0.0,0.0,0.0,0.0,18.298342541436465,7.259668508287293,0.0,4.276243093922652,14.022099447513812,0.0,0.0,0.0,0.0,3.132596685082873,9.94475138121547,1.7403314917127073,0.0,0.0,0.0,58.33333333333333,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,86.38497652582161,73.36683417085426,0.0,97.91666666666666,62.31884057971014,0.0,0.0,0.0,0.0,71.59090909090908,98.03921568627452,89.74358974358975,0.0,0.0
