Division,Player,Full name,Wyscout id,Team,Team within selected timeframe,Team logo,Competition,Position,Primary position,"Primary position, %",Secondary position,"Secondary position, %",Third position,"Third position, %",Age,Birthday,Market value,Contract expires,Matches played,Minutes played,Goals,xG,Assists,xA,Birth country,Passport country,Foot,Height,Weight,On loan,Yellow cards,Red cards,Non-penalty goals,Head goals,Shots,"Average pass length, m","Average long pass length, m",Conceded goals,Shots against,Clean sheets,xG against,Prevented goals,Penalties taken,Duels,PAdj Sliding tackles,PAdj Interceptions,Duels per 90,Successful defensive actions per 90,Defensive duels per 90,Aerial duels per 90,Sliding tackles per 90,Shots blocked per 90,Interceptions per 90,Fouls per 90,Yellow cards per 90,Red cards per 90,Successful attacking actions per 90,Goals per 90,Non-penalty goals per 90,xG per 90,Head goals per 90,Shots per 90,Assists per 90,Crosses per 90,Crosses from left flank per 90,Crosses from right flank per 90,Crosses to goalie box per 90,Dribbles per 90,Offensive duels per 90,Touches in box per 90,Progressive runs per 90,Accelerations per 90,Received passes per 90,Received long passes per 90,Fouls suffered per 90,Passes per 90,Forward passes per 90,Back passes per 90,Short / medium passes per 90,Long passes per 90,xA per 90,Shot assists per 90,Second assists per 90,Third assists per 90,Smart passes per 90,Key passes per 90,Passes to final third per 90,Passes to penalty area per 90,Through passes per 90,Deep completions per 90,Deep completed crosses per 90,Progressive passes per 90,Vertical passes per 90,Conceded goals per 90,Shots against per 90,xG against per 90,Prevented goals per 90,Back passes received as GK per 90,Exits per 90,Aerial duels per 90.1,Free kicks per 90,Direct free kicks per 90,Corners per 90,Duels won per 90,Defensive duels won per 90,Aerial duels won per 90,Shots on target per 90,Accurate crosses per 90,Accurate crosses from left flank per 90,Accurate crosses from right flank per 90,Successful dribbles per 90,Offensive duels won per 90,Accurate passes per 90,Accurate forward passes per 90,Accurate back passes per 90,Accurate long passes per 90,Accurate short / medium passes per 90,Accurate smart passes per 90,Accurate passes to final third per 90,Accurate passes to penalty area per 90,Accurate through passes per 90,Accurate progressive passes per 90,Accurate vertical passes per 90,Saves per 90,Accurate direct free kicks per 90,Penalties scored per 90,Penalties taken per 90,"Duels won, %","Defensive duels won, %","Aerial duels won, %","Shots on target, %","Goal conversion, %","Accurate crosses, %","Accurate crosses from left flank, %","Accurate crosses from right flank, %","Successful dribbles, %","Offensive duels won, %","Accurate passes, %","Accurate forward passes, %","Accurate back passes, %","Accurate short / medium passes, %","Accurate long passes, %","Accurate smart passes, %","Accurate passes to final third, %","Accurate passes to penalty area, %","Accurate through passes, %","Accurate progressive passes, %","Accurate vertical passes, %","Save rate, %","Direct free kicks on target, %","Penalty conversion, %"
NCAA D1,E. Axtman,Eric  Axtman,-352858,Lafayette Leopards,Lafayette Leopards,https://cdn5.wyscout.com/photos/team/public/g-5993_120x120.png,NCAA D1 Non-conference matches,GK,GK,100,0,0,0,0,0.0,,0,,20,2136,0.0,0.0,0.0,0.0,United States,['United States'],0,185,0,False,1.0,0.0,0.0,0.0,0.0,42.97,49.72,18.0,81.0,8,21.0,3.0,0.0,28.0,0.0,2.19,1.1797752808988764,1.8539325842696628,0.08426966292134831,0.7584269662921348,0.0,0.0,1.8117977528089886,0.0,0.042134831460674156,0.0,0.042134831460674156,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.042134831460674156,0.16853932584269662,0.0,0.0,0.0,6.573033707865168,0.08426966292134831,0.16853932584269662,16.3061797752809,13.356741573033707,0.0,4.97191011235955,11.165730337078651,0.0,0.0,0.0,0.0,0.0,0.0,4.634831460674157,0.16853932584269662,0.08426966292134831,0.08426966292134831,0.0,9.101123595505618,2.654494382022472,0.7584269662921348,3.412921348314607,0.8848314606741573,0.12640449438202248,0.0,2.654494382022472,0.7584269662921348,0.0,0.0,0.0,1.0112359550561798,0.042134831460674156,0.6320224719101123,0.0,0.0,0.0,0.0,0.042134831460674156,0.16853932584269662,13.272471910112358,10.491573033707864,0.0,8.469101123595506,4.803370786516854,0.0,0.0,0.08426966292134831,0.0,8.132022471910112,2.6123595505617976,2.654494382022472,0.0,0.0,0.0,85.71428571428572,50.0,83.33333333333333,0.0,0.0,0.0,0.0,0.0,100.0,100.0,81.3953488372093,78.54889589905363,0.0,96.61016949152543,75.84905660377359,0.0,0.0,50.0,0.0,89.35185185185185,98.4126984126984,77.77777777777779,0.0,0.0
NCAA D1,I. Goldson,Isaiah Ronald Goldson,-466903,Michigan Wolverines,Michigan Wolverines,https://cdn5.wyscout.com/photos/team/public/g-2825_120x120.png,NCAA D1 Big Ten,GK,GK,100,0,0,0,0,20.0,2005-08-21,0,,19,2124,0.0,0.0,0.0,0.0,United States,"['United States', 'Canada']",unknown,183,85,False,1.0,0.0,0.0,0.0,0.0,31.645,50.32,18.0,70.0,9,18.0,0.0,0.0,17.0,0.0,1.67,0.7203389830508474,1.1440677966101693,0.1271186440677966,0.5084745762711864,0.0,0.0,1.1016949152542372,0.0423728813559322,0.0423728813559322,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0423728813559322,0.0,14.279661016949152,0.0847457627118644,0.0847457627118644,24.025423728813557,11.35593220338983,0.0,15.550847457627118,8.47457627118644,0.0,0.0423728813559322,0.0,0.0,0.0,0.0,2.2881355932203387,0.3389830508474576,0.0847457627118644,0.0,0.0,6.0593220338983045,11.271186440677965,0.7627118644067796,2.966101694915254,0.7627118644067796,0.0,0.0,1.3983050847457625,0.5084745762711864,0.0,0.0,0.0,0.4661016949152542,0.0423728813559322,0.3389830508474576,0.0,0.0,0.0,0.0,0.0,0.0,20.08474576271186,8.008474576271185,0.0,4.872881355932203,15.211864406779661,0.0,0.0,0.0,0.0423728813559322,4.1525423728813555,10.720338983050846,2.2033898305084745,0.0,0.0,0.0,64.70588235294117,33.33333333333333,66.66666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,83.5978835978836,70.52238805970148,0.0,97.82016348773843,57.50000000000001,0.0,0.0,0.0,50.0,68.53146853146853,95.11278195488721,74.28571428571429,0.0,0.0
NCAA D1,T. Wright,Trevor Wright,-475513,Denver Pioneers,Denver Pioneers,https://cdn5.wyscout.com/photos/team/public/g-2959_120x120.png,NCAA D1 Summit League,"LCB, LCB3",LCB,68,LCB3,24,0,0,0.0,,0,,20,2113,2.0,2.0,2.0,0.0,United States,['United States'],unknown,190,90,False,0.0,0.0,2.0,2.0,14.0,21.585,42.5,0.0,0.0,0,0.0,0.0,0.0,337.0,0.09,5.3149999999999995,14.353999053478466,6.900141978230005,3.705631803123521,7.240889730241363,0.08518693800283957,0.5537150970184571,4.216753431140559,0.5537150970184571,0.0,0.0,0.5963085660198769,0.08518693800283957,0.08518693800283957,0.08518693800283957,0.08518693800283957,0.5963085660198769,0.08518693800283957,0.17037387600567913,0.17037387600567913,0.0,0.0,0.4259346900141978,1.746332229058211,0.8518693800283956,1.0648367250354946,0.08518693800283957,46.213913866540466,0.29815428300993846,0.38334122101277807,63.33648840511122,29.68764789398959,2.0018930430667297,53.625177472787506,9.54093705631803,0.0,0.08518693800283957,0.0,0.04259346900141978,0.0,0.08518693800283957,10.520586843350687,0.8092759110269758,0.2129673450070989,0.12778040700425936,0.0,13.885470894462848,25.38570752484619,0.0,0.0,0.0,0.0,0.8944628490298154,0.0,7.240889730241363,0.0,0.0,0.0,8.092759110269759,2.598201609086607,4.088973024136299,0.29815428300993846,0.0,0.0,0.0,0.29815428300993846,0.7666824420255561,54.30667297681022,22.872692853762423,1.95929957406531,4.813061997160435,49.49361097964979,0.0,0.0,0.17037387600567913,0.04259346900141978,10.137245622337907,23.85234264079508,0.0,0.0,0.0,0.0,56.37982195845698,70.11494252873564,56.47058823529413,50.0,14.285714285714288,0.0,0.0,0.0,70.0,43.90243902439025,85.74310692669805,77.04447632711621,97.87234042553192,92.29547259729944,50.44642857142857,0.0,0.0,21.05263157894737,20.0,73.00613496932516,93.95973154362417,0.0,0.0,0.0
NCAA D1,D. Akau,Dylan Akau,-332823,Denver Pioneers,Denver Pioneers,https://cdn5.wyscout.com/photos/team/public/g-2959_120x120.png,NCAA D1 Summit League,"RB, LB, LB5",RB,38,LB,25,LB5,10,21.0,2003-12-27,0,,20,2113,1.0,1.0,0.0,2.0,United States,['United States'],unknown,177,68,False,1.0,0.0,1.0,0.0,14.0,18.72,33.355000000000004,0.0,0.0,0,0.0,0.0,0.0,270.0,0.07,3.71,11.500236630383341,5.83530525319451,5.068622811168954,2.172266919072409,0.04259346900141978,0.2555608140085187,2.8963558920965453,0.34074775201135826,0.04259346900141978,0.0,2.172266919072409,0.04259346900141978,0.04259346900141978,0.04259346900141978,0.0,0.5963085660198769,0.0,2.172266919072409,1.1926171320397538,0.8944628490298154,0.4685281590156176,2.0870799810695693,3.492664458116422,1.4907714150496925,1.8741126360624705,0.08518693800283957,25.55608140085187,2.5130146710837673,0.6389020350212967,35.13961192617132,10.903928064363464,7.1982962612399435,29.13393279697113,3.8760056791292,0.08518693800283957,0.7240889730241363,0.0,0.0,0.12778040700425936,0.38334122101277807,4.259346900141979,3.4074775201135825,0.34074775201135826,1.0648367250354946,0.8092759110269758,7.070515854235683,11.457643161381922,0.0,0.0,0.0,0.0,0.5537150970184571,0.0,2.172266919072409,0.0,0.0,0.0,6.005679129200189,2.8963558920965453,0.7666824420255561,0.04259346900141978,0.7666824420255561,0.29815428300993846,0.38334122101277807,1.3203975390440132,1.95929957406531,27.770941788925697,6.857548509228585,6.857548509228585,1.5333648840511123,25.47089446284903,0.04259346900141978,1.5759583530525318,1.5333648840511123,0.12778040700425936,5.409370563180312,9.54093705631803,0.0,0.0,0.0,0.0,52.222222222222214,57.14285714285715,35.294117647058826,7.142857142857144,7.142857142857144,35.294117647058826,25.0,42.85714285714286,63.26530612244898,56.09756097560976,79.03030303030303,62.890625,95.26627218934911,87.42690058479533,39.56043956043956,33.33333333333333,36.99999999999999,45.00000000000001,37.5,76.50602409638554,83.271375464684,0.0,0.0,0.0
NCAA D1,W. Baker,Will Baker,-466834,Michigan Wolverines,Michigan Wolverines,https://cdn5.wyscout.com/photos/team/public/g-2825_120x120.png,NCAA D1 Big Ten,LCB,LCB,96,0,0,0,0,0.0,,0,,19,2109,1.0,2.0,0.0,0.0,United States,['United States'],unknown,193,88,False,3.0,0.0,1.0,0.0,9.0,22.240000000000002,42.89,0.0,0.0,0,0.0,0.0,0.0,310.0,0.35,4.305,13.229018492176387,6.401137980085348,4.779516358463727,5.248933143669985,0.17069701280227595,0.3840682788051209,2.9445234708392602,1.1522048364153628,0.12802275960170698,0.0,0.29871977240398295,0.04267425320056899,0.04267425320056899,0.08534850640113797,0.0,0.3840682788051209,0.0,0.12802275960170698,0.12802275960170698,0.0,0.0,0.17069701280227595,1.0241820768136558,0.7681365576102418,0.25604551920341395,0.0,30.128022759601706,0.17069701280227595,0.5120910384068279,43.05832147937411,15.277382645803698,2.4324324324324325,36.827880512091035,6.102418207681366,0.0,0.08534850640113797,0.0,0.04267425320056899,0.0,0.04267425320056899,5.120910384068279,0.7681365576102418,0.4267425320056899,0.17069701280227595,0.08534850640113797,6.059743954480797,21.08108108108108,0.0,0.0,0.0,0.0,1.5362731152204836,0.0,5.248933143669985,0.0,0.0,0.0,8.321479374110954,3.2859174964438123,3.4992887624466573,0.12802275960170698,0.08534850640113797,0.08534850640113797,0.0,0.08534850640113797,0.3840682788051209,36.913229018492174,10.412517780938833,2.2190611664295874,2.5177809388335706,34.31009957325747,0.0,0.0,0.12802275960170698,0.08534850640113797,4.011379800853485,20.440967283072546,0.0,0.0,0.0,0.0,62.90322580645162,68.75,66.66666666666667,33.333333333333336,11.11111111111111,66.66666666666666,66.66666666666666,0.0,50.0,37.5,85.72844400396433,68.15642458100558,91.22807017543859,93.16338354577057,41.25874125874126,0.0,0.0,16.666666666666668,20.0,66.19718309859154,96.96356275303644,0.0,0.0,0.0
NCAA D1,N. Liebich,Nicholas  Liebich,-352875,Lafayette Leopards,Lafayette Leopards,https://cdn5.wyscout.com/photos/team/public/g-5993_120x120.png,NCAA D1 Non-conference matches,"CB, RCB, LCB",CB,72,RCB,16,LCB,11,0.0,,0,,21,2108,1.0,2.0,1.0,0.0,United States,['United States'],0,196,0,False,0.0,0.0,1.0,1.0,25.0,23.935000000000002,35.595,0.0,0.0,0,0.0,0.0,0.0,382.0,0.30000000000000004,7.785,16.309297912713472,10.759013282732449,5.294117647058824,7.001897533206831,0.25616698292220114,0.7685009487666035,6.788425047438331,0.8538899430740039,0.0,0.0,0.7258064516129032,0.04269449715370019,0.04269449715370019,0.08538899430740038,0.04269449715370019,1.0673624288425048,0.04269449715370019,0.12808349146110057,0.0,0.12808349146110057,0.0,0.5550284629981025,1.5796963946869071,1.2808349146110058,0.0,0.0,10.759013282732449,0.38425047438330173,1.0246679316888045,26.257115749525617,13.149905123339659,1.323529411764706,18.444022770398483,7.685009487666035,0.0,0.04269449715370019,0.0,0.04269449715370019,0.0,0.04269449715370019,3.372865275142315,0.5123339658444023,0.21347248576850097,0.21347248576850097,0.04269449715370019,6.831119544592031,9.777039848197344,0.0,0.0,0.0,0.0,0.8538899430740039,0.0,7.001897533206831,0.0,0.0,0.0,10.161290322580646,3.714421252371917,4.525616698292221,0.42694497153700195,0.04269449715370019,0.0,0.04269449715370019,0.25616698292220114,0.683111954459203,18.657495256166985,7.1299810246679325,1.110056925996205,3.543643263757116,15.071157495256168,0.0,0.0,0.17077798861480076,0.0,3.4155597722960156,8.92314990512334,0.0,0.0,0.0,0.0,62.30366492146597,70.16129032258064,64.63414634146343,40.0,4.0,33.33333333333333,0.0,33.33333333333333,46.15384615384615,43.24324324324324,71.0569105691057,54.22077922077923,83.87096774193547,81.71296296296296,46.111111111111114,0.0,0.0,33.33333333333333,0.0,50.0,91.26637554585153,0.0,0.0,0.0
NCAA D1,M. Bonnaire,Marc Bonnaire,-215287,West Virginia Mountaineers,West Virginia Mountaineers,https://cdn5.wyscout.com/photos/team/public/g-2374_120x120.png,NCAA D1 Non-conference matches,GK,GK,100,0,0,0,0,0.0,,0,,19,2100,0.0,0.0,0.0,0.0,United States,['United States'],unknown,190,79,False,0.0,0.0,0.0,0.0,0.0,24.189999999999998,44.239999999999995,20.0,62.0,8,22.0,2.0,0.0,17.0,0.0,2.075,0.7285714285714286,1.1142857142857143,0.08571428571428572,0.34285714285714286,0.0,0.0,1.1142857142857143,0.08571428571428572,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17142857142857143,0.0,0.0,0.0,8.271428571428572,0.2142857142857143,0.2571428571428572,13.8,6.128571428571429,0.08571428571428572,10.928571428571429,2.8285714285714287,0.0,0.0,0.0,0.0,0.0,0.0,0.6428571428571429,0.0,0.0,0.0,0.0,2.2714285714285714,6.4714285714285715,0.8571428571428572,2.6571428571428575,0.942857142857143,0.08571428571428572,0.04285714285714286,0.942857142857143,0.34285714285714286,0.0,0.0,0.0,0.6,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.17142857142857143,12.171428571428573,4.628571428571429,0.04285714285714286,1.4142857142857144,10.757142857142858,0.0,0.0,0.0,0.0,1.3285714285714287,6.385714285714286,1.8,0.0,0.0,0.0,82.35294117647058,0.0,87.5,0.0,0.0,0.0,0.0,0.0,0.0,100.0,88.19875776397515,75.52447552447553,50.0,98.43137254901961,50.0,0.0,0.0,0.0,0.0,58.49056603773586,98.67549668874173,67.74193548387096,0.0,0.0
NCAA D1,A. Semelsberger,Aidan Semelsberger,-256186,Denver Pioneers,Denver Pioneers,https://cdn5.wyscout.com/photos/team/public/g-2959_120x120.png,NCAA D1 Summit League,"LCMF, RCMF, LDMF",LCMF,38,RCMF,21,LDMF,13,22.0,2003-03-25,0,,20,2095,0.0,0.0,3.0,2.0,United States,['United States'],0,165,61,False,3.0,0.0,0.0,0.0,11.0,18.005000000000003,38.72,0.0,0.0,0,0.0,0.0,0.0,324.0,0.145,3.38,13.918854415274463,6.100238663484487,5.541766109785202,1.3747016706443913,0.08591885441527446,0.21479713603818615,2.663484486873508,0.8162291169451074,0.12887828162291168,0.0,1.1599045346062051,0.0,0.0,0.0,0.0,0.47255369928400953,0.12887828162291168,1.116945107398568,0.558472553699284,0.558472553699284,0.12887828162291168,0.9451073985680191,4.854415274463007,0.6014319809069212,0.7732696897374701,0.12887828162291168,51.50835322195704,0.04295942720763723,1.1599045346062051,65.59904534606206,14.73508353221957,14.391408114558471,59.326968973747015,5.155131264916467,0.08591885441527446,0.9021479713603818,0.04295942720763723,0.0,0.12887828162291168,0.25775656324582336,6.744630071599045,2.2768496420047732,0.7303102625298329,0.6443914081145584,0.38663484486873506,6.615751789976134,28.181384248210023,0.0,0.0,0.0,0.0,0.8162291169451074,0.0,1.3747016706443913,0.5155131264916467,0.0,0.08591885441527446,7.002386634844869,3.350835322195704,0.5155131264916467,0.08591885441527446,0.4295942720763723,0.1718377088305489,0.25775656324582336,0.6014319809069212,2.1479713603818613,59.15513126491646,10.99761336515513,14.219570405727923,2.448687350835322,56.27684964200477,0.04295942720763723,3.350835322195704,0.8591885441527446,0.3007159904534606,5.241050119331742,26.548926014319807,0.0,0.0,0.0,0.0,50.308641975308646,60.465116279069775,37.5,18.181818181818183,0.0,38.46153846153847,30.76923076923077,46.15384615384615,63.63636363636363,44.24778761061946,90.17681728880156,74.63556851311954,98.80597014925374,94.85879797248371,47.5,33.333333333333336,49.681528662420384,37.73584905660377,41.17647058823529,79.2207792207792,94.20731707317073,0.0,0.0,0.0
NCAA D1,N. Dossmann,Niklas Dossmann,-134790,San Jose State Spartans,San Jose State Spartans,https://cdn5.wyscout.com/photos/team/public/g-2406_120x120.png,NCAA D1 Western Athletic,LCB,LCB,84,0,0,0,0,22.0,2003-05-10,0,,20,2088,0.0,2.0,1.0,0.0,United States,['United States'],left,185,81,False,0.0,0.0,0.0,0.0,5.0,20.655,35.735,0.0,0.0,0,0.0,0.0,0.0,225.0,0.48500000000000004,4.375,9.698275862068966,5.517241379310345,3.53448275862069,4.267241379310345,0.3017241379310345,0.3017241379310345,2.7155172413793105,0.603448275862069,0.0,0.0,0.0,0.0,0.0,0.08620689655172414,0.0,0.21551724137931036,0.04310344827586207,0.04310344827586207,0.04310344827586207,0.0,0.0,0.0,0.603448275862069,0.3448275862068966,0.25862068965517243,0.0,36.55172413793104,0.25862068965517243,0.3879310344827586,49.56896551724138,16.29310344827586,2.3706896551724137,44.87068965517241,4.655172413793103,0.0,0.04310344827586207,0.0,0.0,0.0,0.04310344827586207,2.456896551724138,0.04310344827586207,0.04310344827586207,0.04310344827586207,0.0,5.948275862068965,26.508620689655174,0.0,0.0,0.0,0.0,1.3793103448275863,0.0,4.267241379310345,0.0,0.0,0.04310344827586207,5.775862068965518,2.5,2.241379310344828,0.0,0.0,0.0,0.0,0.0,0.3017241379310345,44.18103448275862,11.767241379310345,2.28448275862069,1.8103448275862069,42.37068965517241,0.0,0.0,0.0,0.04310344827586207,3.060344827586207,26.03448275862069,0.0,0.0,0.0,0.0,59.555555555555564,70.73170731707317,52.52525252525253,0.0,0.0,0.0,0.0,0.0,0.0,50.0,89.13043478260869,72.22222222222223,96.36363636363639,94.42843419788665,38.88888888888889,0.0,0.0,0.0,100.0,51.44927536231884,98.21138211382113,0.0,0.0,0.0
NCAA D1,R. Flores-Thomas,Ruben Flores-Thomas,-475075,San Jose State Spartans,San Jose State Spartans,https://cdn5.wyscout.com/photos/team/public/g-2406_120x120.png,NCAA D1 Western Athletic,RB,RB,91,0,0,0,0,0.0,,0,,20,2079,1.0,0.0,2.0,2.0,United States,['United States'],unknown,177,79,False,0.0,0.0,1.0,0.0,6.0,17.305,25.475,0.0,0.0,0,0.0,0.0,0.0,323.0,0.0,3.2,13.982683982683982,5.844155844155844,6.19047619047619,0.9956709956709956,0.0,0.21645021645021645,1.9913419913419912,0.5627705627705627,0.0,0.0,2.380952380952381,0.04329004329004329,0.04329004329004329,0.0,0.0,0.2597402597402597,0.08658008658008658,2.9437229437229435,0.04329004329004329,2.8571428571428568,0.17316017316017315,2.0346320346320343,5.238095238095238,1.4285714285714284,1.6017316017316017,0.0,26.88311688311688,2.7705627705627704,0.5194805194805194,35.75757575757576,8.181818181818182,9.523809523809524,31.558441558441558,1.2554112554112553,0.08658008658008658,0.8225108225108224,0.04329004329004329,0.04329004329004329,0.0,0.3463203463203463,1.7316017316017316,1.948051948051948,0.04329004329004329,0.3896103896103896,0.8658008658008658,5.584415584415584,11.212121212121211,0.0,0.0,0.0,0.0,0.6060606060606061,0.0,0.9956709956709956,0.0,0.0,0.0,6.536796536796537,3.8528138528138527,0.2597402597402597,0.17316017316017315,1.0389610389610389,0.0,0.9956709956709956,1.1688311688311688,1.948051948051948,29.437229437229437,5.93073593073593,8.96103896103896,0.3463203463203463,28.05194805194805,0.0,0.0,0.8658008658008658,0.0,3.6363636363636362,9.09090909090909,0.0,0.0,0.0,0.0,46.749226006191954,62.23776223776224,26.08695652173913,66.66666666666667,16.666666666666668,35.29411764705882,0.0,34.84848484848485,57.446808510638306,37.1900826446281,82.32445520581115,72.4867724867725,94.0909090909091,88.88888888888889,27.586206896551722,0.0,0.0,44.44444444444444,0.0,65.11627906976744,81.08108108108108,0.0,0.0,0.0
