Division,Player,Full name,Wyscout id,Team,Team within selected timeframe,Team logo,Competition,Position,Primary position,"Primary position, %",Secondary position,"Secondary position, %",Third position,"Third position, %",Age,Birthday,Market value,Contract expires,Matches played,Minutes played,Goals,xG,Assists,xA,Birth country,Passport country,Foot,Height,Weight,On loan,Yellow cards,Red cards,Non-penalty goals,Head goals,Shots,"Average pass length, m","Average long pass length, m",Conceded goals,Shots against,Clean sheets,xG against,Prevented goals,Penalties taken,Duels,PAdj Sliding tackles,PAdj Interceptions,Duels per 90,Successful defensive actions per 90,Defensive duels per 90,Aerial duels per 90,Sliding tackles per 90,Shots blocked per 90,Interceptions per 90,Fouls per 90,Yellow cards per 90,Red cards per 90,Successful attacking actions per 90,Goals per 90,Non-penalty goals per 90,xG per 90,Head goals per 90,Shots per 90,Assists per 90,Crosses per 90,Crosses from left flank per 90,Crosses from right flank per 90,Crosses to goalie box per 90,Dribbles per 90,Offensive duels per 90,Touches in box per 90,Progressive runs per 90,Accelerations per 90,Received passes per 90,Received long passes per 90,Fouls suffered per 90,Passes per 90,Forward passes per 90,Back passes per 90,Short / medium passes per 90,Long passes per 90,xA per 90,Shot assists per 90,Second assists per 90,Third assists per 90,Smart passes per 90,Key passes per 90,Passes to final third per 90,Passes to penalty area per 90,Through passes per 90,Deep completions per 90,Deep completed crosses per 90,Progressive passes per 90,Vertical passes per 90,Conceded goals per 90,Shots against per 90,xG against per 90,Prevented goals per 90,Back passes received as GK per 90,Exits per 90,Aerial duels per 90.1,Free kicks per 90,Direct free kicks per 90,Corners per 90,Duels won per 90,Defensive duels won per 90,Aerial duels won per 90,Shots on target per 90,Accurate crosses per 90,Accurate crosses from left flank per 90,Accurate crosses from right flank per 90,Successful dribbles per 90,Offensive duels won per 90,Accurate passes per 90,Accurate forward passes per 90,Accurate back passes per 90,Accurate long passes per 90,Accurate short / medium passes per 90,Accurate smart passes per 90,Accurate passes to final third per 90,Accurate passes to penalty area per 90,Accurate through passes per 90,Accurate progressive passes per 90,Accurate vertical passes per 90,Saves per 90,Accurate direct free kicks per 90,Penalties scored per 90,Penalties taken per 90,"Duels won, %","Defensive duels won, %","Aerial duels won, %","Shots on target, %","Goal conversion, %","Accurate crosses, %","Accurate crosses from left flank, %","Accurate crosses from right flank, %","Successful dribbles, %","Offensive duels won, %","Accurate passes, %","Accurate forward passes, %","Accurate back passes, %","Accurate short / medium passes, %","Accurate long passes, %","Accurate smart passes, %","Accurate passes to final third, %","Accurate passes to penalty area, %","Accurate through passes, %","Accurate progressive passes, %","Accurate vertical passes, %","Save rate, %","Direct free kicks on target, %","Penalty conversion, %"
NCAA D1,A. Lohrer,Anna Lohrer,-223544,0,Morehead State Eagles,0,0,"CB, RCB",CB,76,RCB,18,0,0,23.0,2002-07-04,0,,22,2210,2.0,1.0,0.0,0.0,United States,['United States'],unknown,175,0,False,4.0,0.0,2.0,2.0,10.0,21.229999999999997,33.33,0.0,0.0,0,0.0,0.0,0.0,322.0,0.05,7.21,13.113122171945701,9.366515837104071,5.864253393665158,3.705882352941176,0.04072398190045248,0.5294117647058824,5.253393665158371,0.6923076923076923,0.16289592760180993,0.0,0.48868778280542985,0.08144796380090497,0.08144796380090497,0.04072398190045248,0.08144796380090497,0.4072398190045249,0.0,0.0,0.0,0.0,0.0,0.6108597285067873,2.484162895927602,0.6515837104072397,0.24434389140271492,0.04072398190045248,16.167420814479637,0.12217194570135746,0.32579185520361986,36.89592760180995,14.945701357466062,3.2171945701357463,31.43891402714932,5.457013574660633,0.0,0.0,0.04072398190045248,0.04072398190045248,0.0,0.0,2.606334841628959,0.20361990950226244,0.16289592760180993,0.08144796380090497,0.0,7.20814479638009,15.515837104072396,0.0,0.0,0.0,0.0,2.8099547511312215,0.0,3.705882352941176,0.0,0.0,0.0,7.981900452488687,4.072398190045249,2.443438914027149,0.20361990950226244,0.0,0.0,0.0,0.2850678733031674,0.8959276018099547,29.32126696832579,9.366515837104071,3.176470588235294,2.1176470588235294,27.20361990950226,0.0,0.0,0.04072398190045248,0.04072398190045248,2.850678733031674,14.375565610859727,0.0,0.0,0.0,0.0,60.8695652173913,69.44444444444444,65.93406593406593,50.0,20.0,0.0,0.0,0.0,46.666666666666664,36.065573770491795,79.47019867549669,62.67029972752043,98.73417721518987,86.52849740932642,38.80597014925374,0.0,0.0,20.0,25.0,39.548022598870055,92.65091863517061,0.0,0.0,0.0
NCAA D1,K. Peroulas,Katerina Peroulas,-277275,0,Penn Quakers,0,0,"LDMF, DMF, RCMF3",LDMF,25,DMF,22,RCMF3,20,0.0,,0,,25,2192,0.0,2.0,2.0,0.0,United States,['United States'],unknown,176,0,False,0.0,0.0,0.0,0.0,25.0,18.91,30.77333333333333,0.0,0.0,0,0.0,0.0,0.0,486.0,0.5866666666666668,6.613333333333333,19.954379562043798,12.769160583941607,8.170620437956204,2.4635036496350367,0.5337591240875913,0.20529197080291972,5.994525547445256,0.8622262773722629,0.0,0.0,1.6423357664233578,0.0,0.0,0.0821167883211679,0.0,1.0264598540145986,0.0821167883211679,0.6569343065693432,0.6158759124087592,0.0,0.2874087591240876,1.8065693430656935,6.569343065693431,0.12317518248175183,0.8211678832116789,0.1642335766423358,19.87226277372263,0.20529197080291972,0.9443430656934307,35.761861313868614,12.60492700729927,3.3257299270072993,31.779197080291972,3.3257299270072993,0.0,0.4927007299270073,0.04105839416058395,0.0,0.2874087591240876,0.2874087591240876,5.953467153284672,1.1085766423357666,0.3695255474452555,0.20529197080291972,0.20529197080291972,7.513686131386862,15.027372262773724,0.0,0.0,0.0,0.0,0.2874087591240876,0.0,2.4635036496350367,0.0,0.0,1.6012773722627738,11.208941605839417,6.240875912408759,1.2728102189781023,0.2874087591240876,0.12317518248175183,0.12317518248175183,0.0,1.1496350364963503,2.422445255474453,26.97536496350365,8.458029197080293,2.997262773722628,1.5602189781021898,25.29197080291971,0.0821167883211679,1.3138686131386863,0.3284671532846716,0.1642335766423358,4.229014598540147,12.030109489051096,0.0,0.0,0.0,0.0,56.17283950617284,76.38190954773869,51.66666666666667,27.999999999999996,0.0,18.749999999999996,20.0,0.0,63.63636363636363,36.875,75.43053960964409,67.10097719869708,90.12345679012346,79.58656330749353,46.913580246913575,28.571428571428577,22.06896551724138,29.629629629629626,44.44444444444445,56.28415300546449,80.05464480874316,0.0,0.0,0.0
NCAA D1,A. Weichers,Addy Weichers,-603131,0,Utah St. Aggies,0,0,LCB,LCB,100,0,0,0,0,0.0,,0,,22,2190,1.0,1.0,0.0,0.0,United States,['United States'],unknown,0,0,False,1.0,0.0,1.0,1.0,15.0,22.77,36.7,0.0,0.0,0,0.0,0.0,0.0,224.0,0.125,5.07,9.205479452054796,6.41095890410959,3.6986301369863015,2.7945205479452055,0.08219178082191782,0.36986301369863017,3.616438356164384,0.6164383561643836,0.04109589041095891,0.0,0.452054794520548,0.04109589041095891,0.04109589041095891,0.04109589041095891,0.04109589041095891,0.6164383561643836,0.0,0.24657534246575344,0.20547945205479454,0.04109589041095891,0.0,0.20547945205479454,1.5205479452054795,0.5753424657534247,0.6164383561643836,0.0,23.21917808219178,0.28767123287671237,0.4931506849315069,36.61643835616439,16.397260273972602,2.0136986301369864,29.095890410958905,7.273972602739726,0.0,0.16438356164383564,0.0,0.0,0.0,0.0,4.602739726027398,0.9452054794520548,0.32876712328767127,0.20547945205479454,0.12328767123287672,8.013698630136986,15.986301369863014,0.0,0.0,0.0,0.0,1.273972602739726,0.0,2.7945205479452055,0.6164383561643836,0.12328767123287672,0.0,5.589041095890411,2.712328767123288,1.5616438356164384,0.16438356164383564,0.12328767123287672,0.12328767123287672,0.0,0.16438356164383564,0.6575342465753425,30.616438356164384,11.712328767123289,1.9315068493150687,3.986301369863014,26.506849315068493,0.0,0.0,0.28767123287671237,0.08219178082191782,5.465753424657534,14.958904109589042,0.0,0.0,0.0,0.0,60.71428571428571,73.33333333333334,55.88235294117647,26.666666666666668,6.666666666666667,50.0,60.0,0.0,80.0,43.24324324324324,83.61391694725027,71.42857142857144,95.91836734693878,91.10169491525424,54.802259887005654,0.0,0.0,30.434782608695656,25.0,68.2051282051282,93.573264781491,0.0,0.0,0.0
NCAA D1,A. Frischknecht,Avery Frischknecht,-356221,BYU Cougars,BYU Cougars,https://cdn5.wyscout.com/photos/team/public/g-7524_120x120.png,NCAA D1 Big 12 (W),RCB,RCB,100,0,0,0,0,0.0,,0,,22,2187,3.0,2.0,0.0,0.0,United States,['United States'],unknown,155,0,False,2.0,0.0,3.0,3.0,18.0,20.395,38.269999999999996,0.0,0.0,0,0.0,0.0,0.0,271.0,0.05,6.495,11.152263374485596,7.65432098765432,4.526748971193416,3.0041152263374484,0.0411522633744856,0.6995884773662551,4.526748971193416,0.3292181069958848,0.0823045267489712,0.0,0.9465020576131687,0.12345679012345678,0.12345679012345678,0.0823045267489712,0.12345679012345678,0.7407407407407407,0.0,0.0,0.0,0.0,0.0,0.7818930041152263,2.304526748971193,0.823045267489712,1.934156378600823,0.24691358024691357,20.699588477366255,0.205761316872428,0.37037037037037035,38.68312757201646,17.57201646090535,1.728395061728395,35.39094650205761,3.292181069958848,0.0,0.12345679012345678,0.0,0.0,0.0,0.0,5.308641975308642,0.37037037037037035,0.0823045267489712,0.411522633744856,0.0,8.60082304526749,16.337448559670783,0.0,0.0,0.0,0.0,1.1111111111111112,0.0,3.0041152263374484,0.28806584362139914,0.0,0.0,6.707818930041152,3.0864197530864197,1.7695473251028806,0.411522633744856,0.0,0.0,0.0,0.5349794238683128,1.1934156378600822,31.48148148148148,12.386831275720164,1.5637860082304527,1.2345679012345678,30.24691358024691,0.0,0.0,0.205761316872428,0.0,4.6913580246913575,15.30864197530864,0.0,0.0,0.0,0.0,60.14760147601477,68.18181818181817,58.9041095890411,55.55555555555556,16.666666666666664,0.0,0.0,0.0,68.42105263157895,51.78571428571429,81.38297872340425,70.49180327868852,90.47619047619048,85.46511627906978,37.49999999999999,0.0,0.0,55.55555555555556,0.0,54.54545454545454,93.70277078085641,0.0,0.0,0.0
NCAA D1,R. Campbell,Ryan Campbell,-60542,Gotham,UCLA Bruins,https://cdn5.wyscout.com/photos/team/public/g8090_120x120.png,NWSL,GK,GK,100,0,0,0,0,24.0,2002-03-18,0,,22,2170,0.0,0.0,0.0,0.0,United States,['United States'],0,180,0,False,0.0,0.0,0.0,0.0,0.0,20.655,35.614999999999995,7.0,46.0,16,9.0,2.0,0.0,16.0,0.0,2.845,0.663594470046083,1.8663594470046083,0.041474654377880185,0.5391705069124424,0.0,0.0,1.8663594470046083,0.041474654377880185,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08294930875576037,0.0,0.041474654377880185,0.0,5.682027649769585,0.0,0.08294930875576037,11.571428571428571,4.147465437788019,0.0,10.078341013824884,1.4930875576036866,0.0,0.0,0.0,0.0,0.0,0.0,0.08294930875576037,0.041474654377880185,0.041474654377880185,0.041474654377880185,0.0,0.9124423963133641,5.847926267281106,0.2903225806451613,1.9078341013824884,0.37327188940092165,0.08294930875576037,0.0,1.2442396313364055,0.5391705069124424,0.0,0.0,0.0,0.5391705069124424,0.0,0.45622119815668205,0.0,0.0,0.0,0.0,0.0,0.08294930875576037,10.658986175115208,3.3179723502304146,0.0,0.663594470046083,9.995391705069125,0.0,0.0,0.041474654377880185,0.041474654377880185,0.37327188940092165,5.764976958525346,1.6175115207373272,0.0,0.0,0.0,81.25,0.0,84.61538461538463,0.0,0.0,0.0,0.0,0.0,0.0,100.0,92.11469534050181,80.0,0.0,99.1769547325103,44.44444444444445,0.0,0.0,100.0,100.0,40.90909090909091,98.58156028368795,84.78260869565217,0.0,0.0
NCAA D1,K. Rowlett,Kaitlyn Rowlett,-353415,Eastern Kentucky Colonels,Eastern Kentucky Colonels,https://cdn5.wyscout.com/photos/team/public/g-7863_120x120.png,NCAA D1 ASUN (W),RCB3,RCB3,80,0,0,0,0,0.0,,0,,22,2155,0.0,0.0,2.0,2.0,United States,['United States'],unknown,175,0,False,1.0,0.0,0.0,0.0,3.0,21.075000000000003,33.805,0.0,0.0,0,0.0,0.0,0.0,280.0,0.0,6.34,11.693735498839908,9.563805104408353,6.723897911832947,1.211136890951276,0.0,0.54292343387471,4.426914153132251,0.16705336426914155,0.04176334106728539,0.0,1.08584686774942,0.0,0.0,0.0,0.0,0.12529002320185614,0.08352668213457078,1.0023201856148491,0.12529002320185614,0.8770301624129931,0.12529002320185614,0.8770301624129931,2.505800464037123,0.04176334106728539,2.5475638051044087,0.2505800464037123,30.278422273781903,0.37587006960556846,0.16705336426914155,49.614849187935036,28.733178654292345,2.589327146171694,38.046403712296986,10.566125290023203,0.08352668213457078,0.37587006960556846,0.0,0.0,0.08352668213457078,0.2505800464037123,9.1461716937355,2.296983758700696,1.211136890951276,0.5011600928074246,0.41763341067285387,12.487238979118331,13.447795823665894,0.0,0.0,0.0,0.0,0.6682134570765662,0.0,1.211136890951276,0.5011600928074246,0.0,0.0,7.475638051044084,5.1368909512761025,0.6682134570765662,0.0,0.37587006960556846,0.04176334106728539,0.3341067285382831,0.6682134570765662,1.2529002320185616,36.04176334106729,18.37587006960557,2.380510440835267,3.883990719257541,31.78190255220418,0.04176334106728539,3.215777262180975,0.8770301624129931,0.37587006960556846,7.3503480278422275,11.48491879350348,0.0,0.0,0.0,0.0,63.92857142857142,76.3975155279503,55.17241379310346,0.0,0.0,37.5,33.333333333333336,38.095238095238095,76.19047619047619,50.0,72.64309764309765,63.95348837209301,91.93548387096774,83.53457738748628,36.75889328063241,50.0,35.15981735159817,38.18181818181819,31.03448275862069,58.8628762541806,85.40372670807453,0.0,0.0,0.0
NCAA D1,L. Missimo,Lexi Missimo,-252205,0,Texas Longhorns,0,0,"LCMF, AMF, RCMF",LCMF,28,AMF,19,RCMF,17,0.0,,0,,21,2135,12.0,9.0,6.0,6.0,United States,['United States'],0,176,0,False,1.0,0.0,11.0,2.0,75.0,17.61,22.244999999999997,0.0,0.0,0,0.0,0.0,2.0,199.0,0.045,1.935,8.388758782201405,2.1920374707259955,1.053864168618267,0.7587822014051523,0.04215456674473068,0.0,1.4332552693208431,0.4215456674473068,0.04215456674473068,0.0,4.4683840749414525,0.5058548009367682,0.4637002341920375,0.37939110070257615,0.08430913348946135,3.161592505854801,0.2529274004683841,1.5175644028103046,0.8430913348946136,0.5901639344262295,0.5058548009367682,3.11943793911007,5.227166276346605,3.4988290398126467,2.8243559718969555,0.8430913348946136,28.0327868852459,1.8126463700234192,0.0,34.10304449648712,11.971896955503514,6.449648711943794,30.30913348946136,2.3185011709601873,0.2529274004683841,1.6440281030444965,0.1686182669789227,0.0,1.180327868852459,0.7587822014051523,6.15456674473068,4.384074941451991,1.3067915690866512,1.5175644028103046,0.5480093676814989,5.7330210772833725,10.370023419203747,0.0,0.0,0.0,0.0,0.04215456674473068,0.0,0.7587822014051523,0.7587822014051523,0.0,3.6252927400468384,3.836065573770492,0.7166276346604216,0.2529274004683841,1.4332552693208431,0.5480093676814989,0.37939110070257615,0.1686182669789227,2.0655737704918034,2.360655737704918,25.20843091334895,7.124121779859485,6.15456674473068,0.8009367681498829,23.901639344262296,0.4215456674473068,2.149882903981265,1.981264637002342,0.5058548009367682,4.426229508196721,8.220140515222482,0.0,0.0,0.04215456674473068,0.08430913348946135,45.72864321608041,68.0,33.33333333333333,45.333333333333336,14.666666666666666,36.11111111111111,45.0,28.57142857142857,66.21621621621621,45.16129032258064,73.91841779975277,59.50704225352113,95.42483660130719,78.85952712100139,34.54545454545455,35.714285714285715,34.93150684931507,45.192307692307686,38.70967741935484,77.20588235294117,79.26829268292683,0.0,0.0,0.5
NCAA D1,C. Gagne,Clare Gagne,-274529,0,North Carolina Heels,0,0,GK,GK,100,0,0,0,0,0.0,,0,,21,2128,0.0,0.0,0.0,0.0,United States,['United States'],unknown,178,0,False,0.0,0.0,0.0,0.0,0.0,25.935000000000002,38.379999999999995,21.0,77.0,10,20.0,-1.0,0.0,15.0,0.0,3.115,0.6343984962406015,2.0723684210526314,0.08458646616541353,0.29605263157894735,0.0,0.0,2.0300751879699246,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08458646616541353,0.0,0.0,0.0,10.023496240601503,0.08458646616541353,0.16917293233082706,16.240601503759397,8.078007518796992,0.0,10.827067669172932,5.328947368421052,0.0,0.0,0.0,0.0,0.0,0.0,0.46522556390977443,0.0,0.042293233082706765,0.0,0.0,3.594924812030075,6.640037593984962,0.888157894736842,3.256578947368421,0.8458646616541353,-0.042293233082706765,0.0,0.7612781954887218,0.29605263157894735,0.0,0.0,0.0,0.5075187969924811,0.042293233082706765,0.29605263157894735,0.0,0.0,0.0,0.0,0.0,0.08458646616541353,13.787593984962406,5.794172932330826,0.0,3.087406015037594,10.700187969924812,0.0,0.0,0.0,0.0,2.0723684210526314,6.555451127819548,2.3684210526315788,0.0,0.0,0.0,80.0,50.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,84.89583333333334,71.72774869109946,0.0,98.82812500000001,57.936507936507944,0.0,0.0,0.0,0.0,57.647058823529406,98.72611464968153,72.72727272727273,0.0,0.0
NCAA D1,K. Olsen,Kylie Olsen,-232275,0,Utah St. Aggies,0,0,RB,RB,98,0,0,0,0,0.0,,0,,22,2124,3.0,1.0,3.0,2.0,United States,['United States'],0,162,0,False,0.0,0.0,3.0,0.0,16.0,19.14,33.629999999999995,0.0,0.0,0,0.0,0.0,0.0,389.0,0.065,3.87,16.483050847457626,7.499999999999999,6.906779661016949,1.059322033898305,0.0423728813559322,0.0847457627118644,2.796610169491525,0.847457627118644,0.0,0.0,2.8389830508474576,0.1271186440677966,0.1271186440677966,0.0423728813559322,0.0,0.6779661016949152,0.1271186440677966,3.644067796610169,0.0,3.644067796610169,0.4661016949152542,2.2457627118644066,6.483050847457627,0.8898305084745762,1.7372881355932202,0.2966101694915254,26.313559322033896,1.5254237288135593,0.5084745762711864,40.29661016949152,18.6864406779661,4.61864406779661,31.525423728813557,5.296610169491525,0.0847457627118644,0.8898305084745762,0.0,0.0,0.0,0.423728813559322,6.271186440677965,3.516949152542373,0.2966101694915254,0.423728813559322,1.483050847457627,9.067796610169491,10.508474576271185,0.0,0.0,0.0,0.0,0.4661016949152542,0.0,1.059322033898305,0.0,0.0,0.0,7.966101694915253,4.661016949152542,0.423728813559322,0.211864406779661,1.5677966101694913,0.0,1.5677966101694913,1.059322033898305,2.4152542372881354,30.508474576271183,12.923728813559322,4.279661016949152,2.2881355932203387,26.822033898305083,0.0,0.0,1.5677966101694913,0.1271186440677966,6.186440677966101,8.432203389830509,0.0,0.0,0.0,0.0,48.329048843187664,67.48466257668711,40.0,31.25,18.75,43.02325581395349,0.0,43.02325581395349,47.16981132075471,37.25490196078431,75.70977917981072,69.16099773242631,92.66055045871559,85.08064516129032,43.199999999999996,0.0,0.0,44.57831325301204,42.857142857142854,68.22429906542055,80.24193548387099,0.0,0.0,0.0
NCAA D1,S. Dawe,Sophie  Dawe,-474566,Kansas Jayhawks,Kansas Jayhawks,https://cdn5.wyscout.com/photos/team/public/g-7715_120x120.png,NCAA D1 Big 12 (W),GK,GK,100,0,0,0,0,0.0,,0,,21,2122,0.0,0.0,0.0,0.0,United States,['United States'],unknown,180,0,False,0.0,0.0,0.0,0.0,0.0,32.965,44.47,18.0,56.0,9,18.0,0.0,0.0,17.0,0.0,2.75,0.7210179076343072,1.7389255419415643,0.08482563619227143,0.4665409990574929,0.0,0.0,1.654099905749293,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.042412818096135715,0.08482563619227143,0.0,0.0,5.04712535344015,0.0,0.16965127238454286,9.924599434495757,6.065032987747408,0.042412818096135715,5.428840716305372,4.45334590009425,0.0,0.0,0.042412818096135715,0.0,0.0,0.0,0.8906691800188501,0.0,0.0,0.0,0.0,3.7323279924599433,3.0961357210179075,0.7634307257304429,2.3751178133836004,0.7634307257304429,0.0,0.0,1.0179076343072573,0.4665409990574929,0.0,0.0,0.0,0.5089538171536286,0.08482563619227143,0.3393025447690857,0.0,0.0,0.0,0.0,0.0,0.042412818096135715,7.676720075400565,4.156456173421301,0.0,2.4599434495758716,5.216776625824694,0.0,0.0,0.0,0.0,2.3751178133836004,2.9688972667295004,1.6116870876531573,0.0,0.0,0.0,70.58823529411765,100.0,72.72727272727272,0.0,0.0,0.0,0.0,0.0,0.0,100.0,77.35042735042737,68.53146853146855,0.0,96.09375000000001,55.23809523809524,0.0,0.0,0.0,0.0,63.63636363636363,95.89041095890411,67.85714285714285,0.0,0.0
